,id,size,generation,fitness.min,fitness.l_quartile,fitness.median,fitness.u_quartile,fitness.max
2663,500:003,500,13,1.0000000000000002,2.0,2.0,2.0,2.0
2664,500:003,500,14,1.0000000000000002,2.0,2.0,2.0,3.0
2665,500:003,500,15,2.220446049250313e-16,2.0,2.0,2.0,3.0
2666,500:003,500,16,1.0000000000000002,2.0,2.0,2.0,3.0
2667,500:003,500,17,1.0000000000000002,2.0,2.0,2.0,3.0
2668,500:003,500,18,2.220446049250313e-16,2.0,2.0,2.0,3.0
2669,500:003,500,19,1.0000000000000002,2.0,2.0,2.0,3.0
2670,500:003,500,20,2.220446049250313e-16,2.0,2.0,2.0,3.0
2671,500:003,500,21,1.0000000000000002,2.0,2.0,2.0,3.0
2672,500:003,500,22,2.220446049250313e-16,2.0,2.0,2.0,3.0
2673,500:003,500,23,2.220446049250313e-16,2.0,2.0,2.0,3.0
2674,500:003,500,24,2.220446049250313e-16,2.0,2.0,2.0,3.0
2675,500:003,500,25,1.0000000000000002,2.0,2.0,3.0,3.0
2676,500:003,500,26,1.0000000000000002,2.0,2.0,3.0,3.0
2677,500:003,500,27,1.0000000000000002,2.0,2.0,3.0,3.0
2678,500:003,500,28,2.220446049250313e-16,2.0,2.0,3.0,3.0
2679,500:003,500,29,2.220446049250313e-16,2.0,2.0,3.0,3.0
2680,500:003,500,30,1.0000000000000002,2.0,2.0,3.0,3.0
2681,500:003,500,31,1.0000000000000002,2.0,3.0,3.0,3.0
2682,500:003,500,32,1.0000000000000002,2.0,3.0,3.0,3.0
2683,500:003,500,33,1.0000000000000002,2.0,3.0,3.0,3.0
2684,500:003,500,34,1.0000000000000002,3.0,3.0,3.0,3.0
2685,500:003,500,35,1.0000000000000002,3.0,3.0,3.0,3.0
2686,500:003,500,36,1.0000000000000002,3.0,3.0,3.0,4.0
2687,500:003,500,37,1.0000000000000002,3.0,3.0,3.0,3.0
2688,500:003,500,38,1.0000000000000002,3.0,3.0,3.0,3.0
2689,500:003,500,39,1.0000000000000002,3.0,3.0,3.0,3.0
2690,500:003,500,40,1.0000000000000002,3.0,3.0,3.0,3.0
2691,500:003,500,41,2.0,3.0,3.0,3.0,3.0
2692,500:003,500,42,1.0000000000000002,3.0,3.0,3.0,3.0
2693,500:003,500,43,2.0,3.0,3.0,3.0,3.0
2694,500:003,500,44,2.0,3.0,3.0,3.0,3.0
2695,500:003,500,45,1.0000000000000002,3.0,3.0,3.0,3.0
2696,500:003,500,46,1.0000000000000002,3.0,3.0,3.0,3.0
2697,500:003,500,47,2.0,3.0,3.0,3.0,3.0
2698,500:003,500,48,1.0000000000000002,3.0,3.0,3.0,3.0
2699,500:003,500,49,1.0000000000000002,3.0,3.0,3.0,3.0
2700,500:004,500,0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002
2701,500:004,500,1,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,3.0
2702,500:004,500,2,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,3.0
2703,500:004,500,3,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0
2704,500:004,500,4,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0
2705,500:004,500,5,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0
2706,500:004,500,6,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0
2707,500:004,500,7,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,3.0
2708,500:004,500,8,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,3.0
2709,500:004,500,9,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,2.0,3.0
2710,500:004,500,10,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,3.0
2711,500:004,500,11,2.220446049250313e-16,1.0000000000000002,2.0,2.0,3.0
2712,500:004,500,12,2.220446049250313e-16,1.0000000000000002,2.0,2.0,3.0
2713,500:004,500,13,2.220446049250313e-16,2.0,2.0,3.0,3.0
2714,500:004,500,14,2.220446049250313e-16,2.0,2.0,3.0,3.0
2715,500:004,500,15,1.0000000000000002,2.0,3.0,3.0,3.0
2716,500:004,500,16,1.0000000000000002,2.0,3.0,3.0,3.0
2717,500:004,500,17,1.0000000000000002,2.5,3.0,3.0,3.0
2718,500:004,500,18,1.0000000000000002,3.0,3.0,3.0,3.0
2719,500:004,500,19,1.0000000000000002,3.0,3.0,3.0,3.0
2720,500:004,500,20,2.0,3.0,3.0,3.0,3.0
2721,500:004,500,21,1.0000000000000002,3.0,3.0,3.0,3.0
2722,500:004,500,22,1.0000000000000002,3.0,3.0,3.0,3.0
2723,500:004,500,23,1.0000000000000002,3.0,3.0,3.0,3.0
2724,500:004,500,24,1.0000000000000002,3.0,3.0,3.0,3.0
2725,500:004,500,25,1.0000000000000002,3.0,3.0,3.0,3.0
2726,500:004,500,26,1.0000000000000002,3.0,3.0,3.0,3.0
2727,500:004,500,27,2.0,3.0,3.0,3.0,5.0
2728,500:004,500,28,1.0000000000000002,3.0,3.0,3.0,5.0
2729,500:004,500,29,1.0000000000000002,3.0,3.0,3.0,5.0
2730,500:004,500,30,2.0,3.0,3.0,3.0,3.0
2731,500:004,500,31,2.0,3.0,3.0,3.0,3.0
2732,500:004,500,32,2.220446049250313e-16,3.0,3.0,3.0,3.0
2733,500:004,500,33,1.0000000000000002,3.0,3.0,3.0,3.0
2734,500:004,500,34,2.220446049250313e-16,3.0,3.0,3.0,3.0
2735,500:004,500,35,1.0000000000000002,3.0,3.0,3.0,3.0
2736,500:004,500,36,1.0000000000000002,3.0,3.0,3.0,3.0
2737,500:004,500,37,1.0000000000000002,3.0,3.0,3.0,3.0
2738,500:004,500,38,1.0000000000000002,3.0,3.0,3.0,3.0
2739,500:004,500,39,1.0000000000000002,3.0,3.0,3.0,3.0
2740,500:004,500,40,1.0000000000000002,3.0,3.0,3.0,3.0
2741,500:004,500,41,1.0000000000000002,3.0,3.0,3.0,4.0
2742,500:004,500,42,1.0000000000000002,3.0,3.0,3.0,3.0
2743,500:004,500,43,1.0000000000000002,3.0,3.0,3.0,3.0
2744,500:004,500,44,1.0000000000000002,3.0,3.0,3.0,3.0
2745,500:004,500,45,1.0000000000000002,3.0,3.0,3.0,3.0
2746,500:004,500,46,1.0000000000000002,3.0,3.0,3.0,3.0
2747,500:004,500,47,1.0000000000000002,3.0,3.0,3.0,3.0
2748,500:004,500,48,1.0000000000000002,3.0,3.0,3.0,3.0
2749,500:004,500,49,2.220446049250313e-16,3.0,3.0,3.0,3.0
2750,500:005,500,0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002
2751,500:005,500,1,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002
2752,500:005,500,2,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002
2753,500:005,500,3,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002
2754,500:005,500,4,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002
2755,500:005,500,5,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002
2756,500:005,500,6,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002
2757,500:005,500,7,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002
2758,500:005,500,8,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002
2759,500:005,500,9,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
2760,500:005,500,10,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2761,500:005,500,11,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2762,500:005,500,12,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2763,500:005,500,13,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2764,500:005,500,14,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2765,500:005,500,15,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2766,500:005,500,16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2767,500:005,500,17,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2768,500:005,500,18,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2769,500:005,500,19,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2770,500:005,500,20,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2771,500:005,500,21,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2772,500:005,500,22,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2773,500:005,500,23,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0,2.0
2774,500:005,500,24,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,2.0
2775,500:005,500,25,2.220446049250313e-16,1.0000000000000002,2.0,2.0,2.0
2776,500:005,500,26,1.0000000000000002,1.0000000000000002,2.0,2.0,2.0
2777,500:005,500,27,2.220446049250313e-16,2.0,2.0,2.0,2.0
2778,500:005,500,28,1.0000000000000002,2.0,2.0,2.0,2.0
2779,500:005,500,29,1.0000000000000002,2.0,2.0,2.0,2.0
2780,500:005,500,30,1.0000000000000002,2.0,2.0,2.0,2.0
2781,500:005,500,31,2.220446049250313e-16,2.0,2.0,2.0,2.0
2782,500:005,500,32,1.0000000000000002,2.0,2.0,2.0,2.0
2783,500:005,500,33,2.220446049250313e-16,2.0,2.0,2.0,2.0
2784,500:005,500,34,2.220446049250313e-16,2.0,2.0,2.0,2.0
2785,500:005,500,35,1.0000000000000002,2.0,2.0,2.0,2.0
2786,500:005,500,36,1.0000000000000002,2.0,2.0,2.0,2.0
2787,500:005,500,37,1.0000000000000002,2.0,2.0,2.0,3.0
2788,500:005,500,38,1.0000000000000002,2.0,2.0,2.0,2.0
2789,500:005,500,39,2.220446049250313e-16,2.0,2.0,2.0,2.0
2790,500:005,500,40,2.220446049250313e-16,2.0,2.0,2.0,3.0
2791,500:005,500,41,2.220446049250313e-16,2.0,2.0,2.0,2.0
2792,500:005,500,42,1.0000000000000002,2.0,2.0,2.0,2.0
2793,500:005,500,43,1.0000000000000002,2.0,2.0,2.0,2.0
2794,500:005,500,44,2.220446049250313e-16,2.0,2.0,2.0,2.0
2795,500:005,500,45,2.220446049250313e-16,2.0,2.0,2.0,3.0
2796,500:005,500,46,1.0000000000000002,2.0,2.0,2.0,3.0
2797,500:005,500,47,1.0000000000000002,2.0,2.0,2.0,3.0
2798,500:005,500,48,2.220446049250313e-16,2.0,2.0,2.0,3.0
2799,500:005,500,49,1.0000000000000002,2.0,2.0,2.0,3.0
2800,500:006,500,0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002
2801,500:006,500,1,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002
2802,500:006,500,2,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0
2803,500:006,500,3,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0
2804,500:006,500,4,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2805,500:006,500,5,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2806,500:006,500,6,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2807,500:006,500,7,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2808,500:006,500,8,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2809,500:006,500,9,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0
2810,500:006,500,10,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,4.0
2811,500:006,500,11,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,4.0
2812,500:006,500,12,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,4.0
2813,500:006,500,13,1.0000000000000002,1.0000000000000002,2.0,2.0,4.0
2814,500:006,500,14,2.220446049250313e-16,1.0000000000000002,2.0,4.0,4.0
2815,500:006,500,15,2.220446049250313e-16,2.0,2.0,4.0,4.0
2816,500:006,500,16,2.220446049250313e-16,2.0,3.0,4.0,4.0
2817,500:006,500,17,2.220446049250313e-16,2.0,4.0,4.0,4.0
2818,500:006,500,18,2.220446049250313e-16,3.0,4.0,4.0,4.0
2819,500:006,500,19,1.0000000000000002,4.0,4.0,4.0,4.0
2820,500:006,500,20,1.0000000000000002,4.0,4.0,4.0,4.0
2821,500:006,500,21,1.0000000000000002,4.0,4.0,4.0,4.0
2822,500:006,500,22,1.0000000000000002,4.0,4.0,4.0,4.0
2823,500:006,500,23,1.0000000000000002,4.0,4.0,4.0,4.0
2824,500:006,500,24,1.0000000000000002,4.0,4.0,4.0,4.0
2825,500:006,500,25,2.0,4.0,4.0,4.0,5.0
2826,500:006,500,26,2.0,4.0,4.0,4.0,5.0
2827,500:006,500,27,2.220446049250313e-16,4.0,4.0,4.0,5.0
2828,500:006,500,28,1.0000000000000002,4.0,4.0,4.0,5.0
2829,500:006,500,29,1.0000000000000002,4.0,4.0,4.0,5.0
2830,500:006,500,30,1.0000000000000002,4.0,4.0,4.0,5.0
2831,500:006,500,31,1.0000000000000002,4.0,4.0,4.0,5.0
2832,500:006,500,32,1.0000000000000002,4.0,4.0,4.0,5.0
2833,500:006,500,33,1.0000000000000002,4.0,4.0,4.0,5.0
2834,500:006,500,34,2.0,4.0,4.0,4.0,5.0
2835,500:006,500,35,1.0000000000000002,4.0,4.0,4.0,5.0
2836,500:006,500,36,1.0000000000000002,4.0,4.0,4.0,5.0
2837,500:006,500,37,1.0000000000000002,4.0,4.0,4.0,5.0
2838,500:006,500,38,1.0000000000000002,4.0,4.0,4.0,5.0
2839,500:006,500,39,1.0000000000000002,4.0,4.0,5.0,5.0
2840,500:006,500,40,1.0000000000000002,4.0,4.0,5.0,5.0
2841,500:006,500,41,1.0000000000000002,4.0,4.0,5.0,5.0
2842,500:006,500,42,2.0,4.0,4.0,5.0,5.0
2843,500:006,500,43,2.0,4.0,4.0,5.0,5.0
2844,500:006,500,44,2.0,4.0,4.0,5.0,5.0
2845,500:006,500,45,1.0000000000000002,4.0,5.0,5.0,5.0
2846,500:006,500,46,2.0,4.0,5.0,5.0,5.0
2847,500:006,500,47,3.0,4.0,5.0,5.0,5.0
2848,500:006,500,48,1.0000000000000002,4.0,5.0,5.0,5.0
2849,500:006,500,49,2.220446049250313e-16,4.0,5.0,5.0,5.0
2850,500:007,500,0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002
2851,500:007,500,1,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002
2852,500:007,500,2,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002
2853,500:007,500,3,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0
2854,500:007,500,4,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0
2855,500:007,500,5,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,3.0
2856,500:007,500,6,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,3.0
2857,500:007,500,7,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,3.0
2858,500:007,500,8,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,3.0
2859,500:007,500,9,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.0000000000000002,3.0
2860,500:007,500,10,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,1.5,3.0
2861,500:007,500,11,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,3.0,4.0
2862,500:007,500,12,2.220446049250313e-16,1.0000000000000002,2.0,3.0,4.0
2863,500:007,500,13,2.220446049250313e-16,1.0000000000000002,2.0,3.0,4.0
2864,500:007,500,14,2.220446049250313e-16,1.0000000000000002,2.0,3.0,4.0
2865,500:007,500,15,2.220446049250313e-16,1.0000000000000002,2.0,3.0,6.0
2866,500:007,500,16,2.220446049250313e-16,1.0000000000000002,2.0,3.0,6.0
2867,500:007,500,17,2.220446049250313e-16,2.0,3.0,3.0,6.0
2868,500:007,500,18,2.220446049250313e-16,2.0,3.0,4.0,5.0
2869,500:007,500,19,2.220446049250313e-16,2.0,3.0,4.0,6.0
2870,500:007,500,20,1.0000000000000002,2.0,3.0,4.0,6.0
2871,500:007,500,21,2.220446049250313e-16,2.5,4.0,5.0,6.0
2872,500:007,500,22,1.0000000000000002,4.0,4.0,5.0,6.0
2873,500:007,500,23,2.0,4.0,5.0,5.0,6.0
2874,500:007,500,24,2.0,4.0,5.0,5.0,6.0
2875,500:007,500,25,1.0000000000000002,4.0,5.0,5.0,6.0
2876,500:007,500,26,1.0000000000000002,4.0,5.0,5.0,6.0
2877,500:007,500,27,2.0,4.0,5.0,5.0,6.0
2878,500:007,500,28,2.0,4.0,5.0,5.0,6.0
2879,500:007,500,29,2.0,4.0,5.0,5.0,6.0
2880,500:007,500,30,1.0000000000000002,5.0,5.0,5.0,6.0
2881,500:007,500,31,1.0000000000000002,5.0,5.0,6.0,6.0
2882,500:007,500,32,2.0,5.0,5.0,6.0,6.0
2883,500:007,500,33,2.0,5.0,5.0,6.0,6.0
2884,500:007,500,34,3.0,5.0,5.0,5.5,6.0
2885,500:007,500,35,3.0,5.0,5.0,6.0,6.0
2886,500:007,500,36,2.0,5.0,5.0,6.0,6.0
2887,500:007,500,37,2.0,4.0,5.0,6.0,6.0
2888,500:007,500,38,3.0,5.0,5.0,6.0,6.0
2889,500:007,500,39,2.0,5.0,5.0,6.0,6.0
2890,500:007,500,40,3.0,5.0,6.0,6.0,7.0
2891,500:007,500,41,3.0,5.0,5.5,6.0,6.0
2892,500:007,500,42,3.0,5.0,5.0,6.0,7.0
2893,500:007,500,43,2.0,5.0,5.0,6.0,7.0
2894,500:007,500,44,2.0,5.0,5.0,6.0,7.0
2895,500:007,500,45,1.0000000000000002,5.0,5.0,6.0,7.0
2896,500:007,500,46,3.0,5.0,5.0,6.0,7.0
2897,500:007,500,47,2.0,5.0,5.5,6.0,7.0
2898,500:007,500,48,2.0,5.0,5.0,6.0,7.0
2899,500:007,500,49,2.0,5.0,5.0,6.0,7.0
2900,500:008,500,0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.0
2901,500:008,500,1,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,2.0
2902,500:008,500,2,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0
2903,500:008,500,3,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,3.0
2904,500:008,500,4,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,2.0,3.0
2905,500:008,500,5,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,2.0,3.0
2906,500:008,500,6,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,3.0
2907,500:008,500,7,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,3.0
2908,500:008,500,8,2.220446049250313e-16,1.0000000000000002,1.0000000000000002,2.0,3.0
2909,500:008,500,9,2.220446049250313e-16,1.0000000000000002,2.0,2.0,4.0
2910,500:008,500,10,2.220446049250313e-16,1.0000000000000002,2.0,2.0,3.0
2911,500:008,500,11,2.220446049250313e-16,1.0000000000000002,2.0,2.0,5.0
2912,500:008,500,12,2.220446049250313e-16,1.0000000000000002,2.0,2.0,5.0
2913,500:008,500,13,2.220446049250313e-16,2.0,2.0,3.0,5.0
2914,500:008,500,14,2.220446049250313e-16,2.0,3.0,3.0,5.0
2915,500:008,500,15,1.0000000000000002,2.0,3.0,4.0,6.0
2916,500:008,500,16,1.0000000000000002,3.0,3.0,4.0,6.0
2917,500:008,500,17,2.220446049250313e-16,3.0,3.0,4.0,6.0
2918,500:008,500,18,1.0000000000000002,3.0,4.0,4.0,6.0
2919,500:008,500,19,1.0000000000000002,3.0,4.0,4.5,6.0
2920,500:008,500,20,2.0,3.0,4.0,5.0,6.0
2921,500:008,500,21,2.0,3.0,4.0,5.0,6.0
2922,500:008,500,22,2.0,4.0,4.0,5.0,6.0
2923,500:008,500,23,2.0,3.5,4.0,5.0,6.0
2924,500:008,500,24,2.0,4.0,5.0,5.0,6.0
2925,500:008,500,25,2.0,4.0,5.0,5.0,6.0
2926,500:008,500,26,2.0,4.0,5.0,6.0,6.0
2927,500:008,500,27,2.0,4.5,5.0,6.0,6.0
2928,500:008,500,28,2.0,4.0,5.0,6.0,6.0
2929,500:008,500,29,2.0,5.0,5.0,6.0,6.0
2930,500:008,500,30,2.0,5.0,5.0,6.0,6.0
2931,500:008,500,31,1.0000000000000002,4.0,5.0,6.0,6.0
2932,500:008,500,32,2.0,4.0,5.0,6.0,6.0
2933,500:008,500,33,2.0,4.5,5.0,6.0,6.0
2934,500:008,500,34,3.0,5.0,5.0,6.0,6.0
2935,500:008,500,35,2.220446049250313e-16,5.0,5.0,6.0,6.0
2936,500:008,500,36,3.0,5.0,5.0,6.0,6.0
2937,500:008,500,37,2.0,5.0,5.0,6.0,6.0
2938,500:008,500,38,2.0,5.0,5.0,6.0,6.0
2939,500:008,500,39,2.0,5.0,5.0,6.0,6.0
2940,500:008,500,40,1.0000000000000002,5.0,5.0,6.0,6.0
2941,500:008,500,41,3.0,5.0,5.0,6.0,6.0
2942,500:008,500,42,3.0,5.0,5.0,6.0,6.0
2943,500:008,500,43,2.0,5.0,5.0,6.0,6.0
2944,500:008,500,44,2.0,5.0,5.0,6.0,6.0
2945,500:008,500,45,2.0,5.0,6.0,6.0,7.0
2946,500:008,500,46,2.0,5.0,5.5,6.0,7.0
2947,500:008,500,47,2.0,5.0,6.0,6.0,7.0
2948,500:008,500,48,2.0,5.0,6.0,6.0,7.0
2949,500:008,500,49,1.0000000000000002,5.0,6.0,6.0,6.0
2950,500:009,500,0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002
2951,500:009,500,1,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,3.0
2952,500:009,500,2,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,3.0,4.0
2953,500:009,500,3,2.220446049250313e-16,1.0000000000000002,3.0,3.0,4.0
2954,500:009,500,4,2.220446049250313e-16,2.0,3.0,3.0,4.0
2955,500:009,500,5,1.0000000000000002,3.0,3.0,3.0,4.0
2956,500:009,500,6,1.0000000000000002,3.0,3.0,3.0,4.0
2957,500:009,500,7,2.220446049250313e-16,3.0,3.0,3.0,4.0
2958,500:009,500,8,2.220446049250313e-16,3.0,3.0,4.0,4.0
2959,500:009,500,9,1.0000000000000002,3.0,3.0,4.0,4.0
2960,500:009,500,10,2.0,3.0,3.0,4.0,4.0
2961,500:009,500,11,3.0,3.0,3.0,4.0,4.0
2962,500:009,500,12,1.0000000000000002,3.0,3.0,4.0,4.0
2963,500:009,500,13,2.0,3.0,3.0,4.0,4.0
2964,500:009,500,14,2.220446049250313e-16,3.0,3.0,4.0,4.0
2965,500:009,500,15,3.0,3.0,3.0,4.0,4.0
2966,500:009,500,16,1.0000000000000002,3.0,3.0,4.0,5.0
2967,500:009,500,17,2.0,3.0,4.0,4.0,4.0
2968,500:009,500,18,1.0000000000000002,3.0,4.0,4.0,4.0
2969,500:009,500,19,1.0000000000000002,3.0,4.0,4.0,4.0
2970,500:009,500,20,1.0000000000000002,3.0,4.0,4.0,4.0
2971,500:009,500,21,2.220446049250313e-16,3.0,4.0,4.0,4.0
2972,500:009,500,22,2.0,3.0,4.0,4.0,5.0
2973,500:009,500,23,1.0000000000000002,4.0,4.0,4.0,4.0
2974,500:009,500,24,1.0000000000000002,4.0,4.0,4.0,4.0
2975,500:009,500,25,1.0000000000000002,4.0,4.0,4.0,4.0
2976,500:009,500,26,2.220446049250313e-16,4.0,4.0,4.0,4.0
2977,500:009,500,27,1.0000000000000002,4.0,4.0,4.0,4.0
2978,500:009,500,28,2.0,4.0,4.0,4.0,4.0
2979,500:009,500,29,1.0000000000000002,4.0,4.0,4.0,4.0
2980,500:009,500,30,2.220446049250313e-16,4.0,4.0,4.0,4.0
2981,500:009,500,31,2.0,4.0,4.0,4.0,4.0
2982,500:009,500,32,1.0000000000000002,4.0,4.0,4.0,4.0
2983,500:009,500,33,1.0000000000000002,4.0,4.0,4.0,5.0
2984,500:009,500,34,2.0,4.0,4.0,4.0,5.0
2985,500:009,500,35,2.220446049250313e-16,4.0,4.0,4.0,4.0
2986,500:009,500,36,2.0,4.0,4.0,4.0,4.0
2987,500:009,500,37,1.0000000000000002,4.0,4.0,4.0,4.0
2988,500:009,500,38,1.0000000000000002,4.0,4.0,4.0,4.0
2989,500:009,500,39,1.0000000000000002,4.0,4.0,4.0,4.0
2990,500:009,500,40,2.0,4.0,4.0,4.0,4.0
2991,500:009,500,41,2.220446049250313e-16,4.0,4.0,4.0,5.0
2992,500:009,500,42,1.0000000000000002,4.0,4.0,4.0,4.0
2993,500:009,500,43,1.0000000000000002,4.0,4.0,4.0,4.0
2994,500:009,500,44,1.0000000000000002,4.0,4.0,4.0,4.0
2995,500:009,500,45,2.0,4.0,4.0,4.0,5.0
2996,500:009,500,46,1.0000000000000002,4.0,4.0,4.0,5.0
2997,500:009,500,47,2.0,4.0,4.0,4.0,4.0
2998,500:009,500,48,2.0,4.0,4.0,4.0,4.0
2999,500:009,500,49,1.0000000000000002,4.0,4.0,4.0,5.0
